,StationID,StationName,Lat,Lon
459,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
460,3350,W 100 St & Broadway,40.7973721,-73.97041192
461,3351,E 102 St & 1 Ave,40.7869946,-73.94164802
462,3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819
463,3354,3 St & Prospect Park West,40.668132,-73.97363831
464,3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115
465,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
466,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
467,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126
468,3359,E 68 St & Madison Ave,40.7691572,-73.96703464
469,3361,Carroll St & 6 Ave,40.6740886,-73.9787282
470,3362,Madison Ave & E 82 St,40.7781314,-73.96069399
471,3363,E 102 St & Park Ave,40.7904828,-73.95033068
472,3364,Carroll St & 5 Ave,40.6751622,-73.9814832
473,3365,3 St & 7 Ave,40.6703837,-73.97839676
474,3366,West End Ave & W 107 St,40.8021174,-73.9681805305
475,3367,5 Ave & E 103 St,40.7922553,-73.95249933
476,3368,5 Ave & 3 St,40.6728155,-73.98352355
477,3369,E 82 St & East End Ave,40.7724607,-73.9468208
478,3370,E 78 St & 2 Ave,40.7727966,-73.95577801
479,3372,E 74 St & 1 Ave,40.7689738,-73.95482273
480,3373,3 St & 3 Ave,40.6750705,-73.98775226
481,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
482,3375,3 Ave & E 72 St,40.7699426,-73.96060712
483,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
484,3377,Carroll St & Bond St,40.6786115,-73.99037292
485,3378,E 76 St & Park Ave,40.773763,-73.96222088
486,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757
487,3381,3 St & Hoyt St,40.6777287,-73.99364123
488,3382,Carroll St & Smith St,40.680611,-73.99475825
489,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
490,3384,Smith St & 3 St,40.6787242,-73.99599099
491,3386,1 Pl & Clinton St,40.6809591,-73.99905709
492,3387,E 106 St & Madison Ave,40.7934337,-73.94945003
493,3388,President St & Henry St,40.6828003,-73.99990419
494,3389,Carroll St & Columbia St,40.6830456,-74.00348559
495,3390,E 109 St & 3 Ave,40.79329668,-73.9432083
496,3391,E 106 St & 1 Ave,40.7892529,-73.93956237
497,3392,Commerce St & Van Brunt St,40.6812117,-74.00860912
498,3393,Richards St & Delavan St,40.6794327,-74.00785041
499,3394,Columbia St & W 9 St,40.6769993,-74.00647134
500,3395,Henry St & W 9 St,40.6763744,-74.00324957
501,3396,Clinton St & 4 Place,40.6783563,-74.00014502
502,3397,Court St & Nelson St,40.6763947,-73.99869893
503,3398,Smith St & 9 St,40.6746957,-73.99785768
504,3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984
505,3400,E 110 St & Madison Ave,40.7961535,-73.94782145
506,3402,Court St & State St,40.6902375,-73.99203074
507,3403,4 Ave & 9 St,40.6705135,-73.98876585
508,3404,7 St & 5 Ave,40.6704922,-73.98541675
509,3405,5 St & 6 Ave,40.6704836,-73.98208968
510,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877
511,3408,Congress St & Clinton St,40.6881529,-73.99520919
512,3409,Bergen St & Smith St,40.6867443,-73.99063168
513,3410,Dean St & Hoyt St,40.6864442,-73.98759104
514,3411,Bond St & Bergen St,40.6849668,-73.98620772
515,3412,Pacific St & Nevins St,40.6853761,-73.98302136
516,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
517,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
518,3416,7 Ave & Park Pl,40.6776147,-73.97324283
519,3417,Baltic St & 5 Ave,40.6795766,-73.97854971
520,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
521,3419,Douglass St & 4 Ave,40.6792788,-73.98154004
522,3420,Douglass St & 3 Ave,40.6802133,-73.98432695
523,3421,Hoyt St & Warren St,40.6843549,-73.98901629
524,3422,Columbia St & Degraw St,40.6859296,-74.00242364
525,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
526,3424,E 106 St & Lexington Ave,40.791976,-73.945993
527,3425,2 Ave & E 104 St,40.7892105,-73.94370784
528,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
529,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
530,3435,Grand St & Elizabeth St,40.718822,-73.99596
531,3436,Greenwich St & Hubert St,40.721319,-74.010065
532,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063
533,3440,Fulton St & Adams St,40.69241829257847,-73.98949474096298
534,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
535,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933
536,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
537,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837
538,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
539,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
540,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789
541,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
542,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344
543,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154
544,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552
545,3469,India St & West St,40.73181401720966,-73.95995020866394
546,3472,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981
547,3477,39 St & 2 Ave,40.65539977447831,-74.01062786579132
548,3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863
549,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134
550,3490,E 116 St & 2 Ave,40.796879,-73.937261
551,3491,E 118 St & 1 Ave,40.79747,-73.93504
552,3492,E 118 St & Park Ave,40.8005385,-73.9419949
553,3493,E 118 St & 3 Ave,40.799139,-73.9389152
554,3494,E 115 St & Lexington Ave,40.797911,-73.9423
555,3495,E 114 St & 1 Ave,40.7945663,-73.9362541
556,3496,1 Ave & E 110 St,40.7923272,-73.9383
557,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349
558,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
559,3499,2 Ave & E 122 St,40.8006721,-73.9349
560,3500,E 115 St & Madison Ave,40.7989445,-73.944846
561,3501,E 118 St & Madison Ave,40.8014866,-73.9442507
562,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232
563,3503,Madison Ave & E 120 St,40.80295,-73.942954
564,3504,E 123 St & Lexington Ave,40.8029263,-73.9379
565,3505,Lexington Ave & E 127 St,40.805726,-73.936322
566,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167
567,3507,Park Ave & E 124 St,40.8045555,-73.9396861
568,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
569,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
570,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
571,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
572,3513,21 St & Hoyt Ave S,40.774645,-73.923706
573,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
574,3515,24 Ave & 26 St,40.774591,-73.918544
575,3516,31 St & Astoria Blvd,40.7699176,-73.9184057
576,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074
577,3518,Lenox Ave & W 126 St,40.808442,-73.9452087
578,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
579,3521,Lenox Ave & W 111 St,40.7987859,-73.9523
580,3522,37 St & 24 Ave,40.7701477,-73.9120938
581,3523,24 Ave & 29 St,40.7729,-73.916142
582,3524,19 St & 24 Ave,40.7774552,-73.9225403
583,3525,23 Ave & 27 St,40.776165,-73.9153175
584,3526,31 St & 23 Ave,40.7747878,-73.9125551
585,3527,5 Ave & E 126 St,40.80698,-73.941747
586,3528,Steinway St & 23 Ave,40.7713937,-73.9077436
587,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
588,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
589,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
590,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
591,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
592,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
593,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925
594,3536,W 116 St & Broadway,40.8082,-73.9641
595,3537,Carlton Ave & Dean St,40.6809741,-73.9710097
596,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
597,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
598,3540,Morningside Ave & W 123 St,40.81,-73.9551508
599,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
600,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
601,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
602,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
603,3545,Broadway & W 122 St,40.8120562,-73.9612547
604,3546,Pacific St & Classon Ave,40.6791944,-73.9587903
605,3547,Broadway & Moylan Pl,40.8143256,-73.9590255
606,3549,Grand Ave & Bergen St,40.678045,-73.962408
607,3551,3 Ave & E 112 St,40.795508,-73.941606
608,3552,W 113 St & Broadway,40.805973,-73.964928
609,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
610,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
611,3555,28 St & 41 Ave,40.751047,-73.93797
612,3557,40 Ave & 9 St,40.75742,-73.945133
613,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
614,3559,21 St & 38 Ave,40.7576314,-73.9391224
615,3561,37 Ave & 35 St,40.7531106,-73.9279917
616,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082
617,3563,28 St & 36 Ave,40.757186,-73.932719
618,3564,21 St & 36 Ave,40.7601853,-73.9362726
619,3565,36 Ave & 10 St,40.7614376,-73.9411265
620,3566,Crescent St & 35 Ave,40.7596276,-73.9321455
621,3567,11 St & 35 Ave,40.7627442,-73.9391141
622,3568,34 St & 35 Ave,40.7569332,-73.9262231
623,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
624,3570,35 Ave & 37 St,40.7557327,-73.9236611
625,3571,Bedford Ave & Bergen St,40.676368,-73.952918
626,3572,34 Ave & 38 St,40.756913,-73.921631
627,3573,35 St & 34 Ave,40.7580583,-73.9242751
628,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579
629,3575,Crescent St & 34 Ave,40.76108,-73.930562
630,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024
631,3577,34 Ave & 21 St,40.7628138,-73.9342862
632,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947
633,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131
634,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611
635,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
636,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609
637,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
638,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801
639,3585,Union St & Bedford Ave,40.6691783,-73.9554162
640,3586,34 Ave & 13 St,40.7638753,-73.9364848
641,3587,Carroll St & Washington Ave,40.6686744,-73.9618148
642,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
643,3589,Broadway & 12 St,40.7668,-73.9347774
644,3590,Carroll St & Franklin Ave,40.6679411,-73.9588
645,3591,21 St & 31 Dr,40.7659,-73.930819
646,3592,Crescent St & Broadway,40.7633589,-73.9286471
647,3593,31 St & Broadway,40.761584,-73.925921
648,3595,35 St & Broadway,40.760339,-73.9222427
649,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
650,3597,43 St & Broadway,40.7577284,-73.9166368
651,3598,Newton Rd & 44 St,40.7595701,-73.9142678
652,3600,31 Ave & Steinway St,40.7611488,-73.9170071
653,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
654,3602,31 Ave & 34 St,40.763154,-73.920827
655,3603,31 Ave & 30 St,40.7647,-73.9240312
656,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746
657,3605,31 Ave & Crescent St,40.7658346,-73.9265474
658,3606,49 Ave & 21 St,40.74252,-73.948852
659,3607,31 Ave & 14 St,40.7682,-73.9322662
660,3608,5 St & 51 Ave,40.7423737,-73.9566
661,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
662,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171
663,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
664,3612,30 Ave & 21 St,40.7703743,-73.9286078
665,3613,Center Blvd & 48 Ave,40.745038,-73.957539
666,3614,Crescent St & 30 Ave,40.768692,-73.9249574
667,3615,44 Dr & 21 St,40.748,-73.9460927
668,3616,Steinway St & 28 Ave,40.7656251,-73.9136695
669,3617,28 Ave & 35 St,40.7671,-73.9169858
670,3618,27 St & Hunter St,40.7485,-73.941275
671,3619,Newtown Ave & 23 St,40.7713615,-73.9246145
672,3620,11 St & 43 Ave,40.7519071,-73.9479119
673,3621,27 Ave & 9 St,40.7739825,-73.9309134
674,3622,E 128 St & Madison Ave,40.80756,-73.939182
675,3623,W 120 St & Claremont Ave,40.8109494,-73.9634
676,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782
677,3629,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928
678,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
679,3635,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
680,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351
681,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627
682,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437
683,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794
684,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
685,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
686,3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
687,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667
688,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
689,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
690,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
691,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
692,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843
693,3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
694,3674,Jay St & York St,40.70140317257725,-73.98672670125961
695,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
696,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766
697,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246
698,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
699,3689,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028
700,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375
701,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021
702,3693,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738
703,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
704,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
705,3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297
706,3705,Thompson St & Bleecker St,40.72840059450829,-73.99968780577183
707,3707,Lexington Ave & E 26 St,40.741459,-73.983293
708,3708,W 13 St & 5 Ave,40.735445,-73.99431
709,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099
710,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554
711,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889
712,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357
713,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
714,3716,40 Ave & Crescent St,40.7535992020056,-73.93795609474182
715,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476
716,3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288
717,3723,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966
718,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221
719,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038
720,3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003
721,3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
722,3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
723,3731,W 47 St & 6 Ave,40.758397,-73.98255
724,3733,Avenue C & E 18 St,40.730563,-73.973984
725,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658
726,3735,W 30 St & 10 Ave,40.752694,-74.002353
727,3737,Stanton St & Norfolk St,40.720747,-73.986274
728,3738,Delancey St & Eldridge St,40.719383,-73.991479
729,3739,Perry St & Greenwich Ave,40.735918,-74.000939
730,3740,W Broadway & W Houston St,40.726378,-74.000472
731,3744,1 Ave & E 5 St,40.725864,-73.986389
732,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252
733,3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983
734,3749,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
735,3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
736,3756,White St & Moore St,40.704508,-73.9351
737,3757,Stagg St & Morgan Ave,40.710681,-73.93372
738,3758,George St & Wilson Ave,40.702997,-73.92997
739,3759,Irving Ave & Jefferson St,40.70538,-73.92535
740,3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
741,3761,Cedar St & Myrtle Ave,40.697842,-73.926241
742,3762,3 Ave & Carroll St,40.677027,-73.9865
743,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711
744,3764,Bushwick Ave & McKibbin St,40.705517,-73.93936
745,3765,Bushwick Ave & Stagg St,40.709897,-73.94008
746,3766,Sharon St & Olive St,40.715353,-73.93856
747,3767,Powers St & Olive St,40.71323,-73.93894
748,3768,Waterbury St & Stagg St,40.71019,-73.93734
749,3769,White St & Johnson Ave,40.707174,-73.93581
750,3770,Central Ave & Flushing Ave,40.702831,-73.9333
751,3771,McKibbin St & Bogart St,40.706237,-73.933871
752,3772,Devoe St & Morgan Ave,40.713811,-73.93515
753,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976
754,3774,Knickerbocker Ave & George St,40.704425,-73.92836
755,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769
756,3776,Central Ave & Starr Street,40.700003,-73.92834
757,3777,Stockholm St & Wilson Ave,40.699304,-73.923044
758,3778,Irving Ave & DeKalb Ave,40.7027,-73.92095
759,3779,Hart St & Wyckoff Ave,40.704876,-73.919911
760,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775
761,3781,Greene Av & Myrtle Av,40.698568,-73.918877
762,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
763,3783,Cliff St & Fulton St,40.70838,-74.00495
764,3785,W 42 St & 6 Ave,40.75492,-73.98455
765,3786,Division St & Bowery,40.714193,-73.996732
766,3787,Dock 72 Way & Market St,40.69985,-73.97141
767,3789,Fulton St & Irving Pl,40.68186,-73.959432
768,3790,Henry St & Middagh St,40.7003,-73.991581
769,3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
770,3795,10 St & 2 Ave,40.671907,-73.993612
771,3798,W 40 St & 5 Ave,40.752269,-73.982079
772,3799,6 Ave & W 34 St,40.74964,-73.98805
773,3803,Bedford Ave & Montgomery St,40.665816,-73.956934
774,3804,Front St & Jay St,40.702461,-73.986842
775,3808,24 St & 41 Ave,40.752474,-73.939991
776,3809,W 55 St & 6 Ave,40.763189,-73.978434
777,3811,27 Ave & 3 St,40.77485,-73.9342
778,3812,University Pl & E 14 St,40.734814,-73.992085
779,3813,W 20 St & 10 Ave,40.745686,-74.005141
780,3814,E 56 St & Madison Ave,40.761573,-73.972628
781,3815,E 51 St & 2 Ave,40.755293,-73.967641
782,3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
783,3817,Withers St & Kingsland Ave,40.71773,-73.94051
784,3818,Calyer St & Jewel St,40.72984,-73.94839
785,3819,Green St & McGuinness Blvd,40.73396,-73.95204
786,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
787,3821,Evergreen Ave & Noll St,40.70106,-73.93318
788,3822,Bushwick Ave & Forrest St,40.70076,-73.93641
789,3823,Beaver St & Fayette St,40.70099,-73.93921
790,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369
791,3825,Broadway & Furman Ave,40.68139,-73.90756
792,3826,Moffat St & Bushwick,40.68458,-73.90925
793,3827,Halsey St & Broadway,40.68565,-73.91564
794,3828,Eldert St & Bushwick Ave,40.68652,-73.91321
795,3829,Central Ave & Decatur St,40.6882,-73.90798
796,3830,Halsey St & Evergreen Ave,40.68858,-73.91227
797,3831,Broadway & Hancock St,40.68663,-73.9168
798,3832,Central Ave & Weirfield St,40.69055,-73.91181
799,3833,Madison St & Evergreen Ave,40.69122,-73.91693
800,3834,Irving Ave & Halsey St,40.69467,-73.90663
801,3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974
802,3836,Bushwick Ave & Linden St,40.69146,-73.92146
803,3837,Broadway & Kosciuszko St,40.69329,-73.92852
804,3838,Bushwick Ave & Harman St,40.69356,-73.92524
805,3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
806,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
807,3841,Menahan St & Central Ave,40.69543,-73.9196
808,3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
809,3843,Myrtle Ave & Grove St,40.69905,-73.91516
810,3844,Myrtle Ave & Linden St,40.69943,-73.91337
811,3845,Irving Ave & Harman St,40.70108,-73.9179
812,3846,Central Ave & Himrod St,40.69676,-73.92302
813,3847,Cedar St & Evergreen Ave,40.69671,-73.92807
814,3848,Suydam St & Broadway,40.69544,-73.93223
815,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945
816,3850,Jefferson St & Cypress Ave,40.70907,-73.92157
817,3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
818,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587
819,3853,Harrison Pl & Porter Ave,40.70686,-73.92851
820,3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637
821,3855,Frost St & Debevoise Ave,40.71882,-73.93948
822,3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173
823,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546
824,3858,Kent St & McGuinness Blvd,40.73124,-73.95161
825,3859,Lorimer St & Calyer St,40.72795,-73.95414
826,3860,Wilson Ave & Troutman St,40.70166,-73.92754
827,3861,Menahan St & Wyckoff Ave,40.70113,-73.91422
828,3862,Linden St & Knickerbocker Ave,40.69714,-73.91566
829,3863,Central Ave & Woodbine St,40.69296,-73.91605
830,3864,Central Ave & Covert St,40.68929,-73.90951
831,3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448
832,3866,Wilson Ave & Moffat St,40.68906,-73.90506
833,3867,Somers St & Broadway,40.67945,-73.90474
834,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824
835,3869,Van Buren St & Broadway,40.692,-73.92617
836,3870,Melrose St & Broadway,40.697481,-73.935877
837,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623
838,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674
839,3873,Madison St & Cypress Ave,40.70068,-73.90742
840,3874,Menahan St & Seneca Ave,40.70461,-73.91054
841,3875,Stephen St & Seneca Ave,40.6988,-73.9007
842,3876,Forest Ave & Summerfield St,40.69922,-73.89795
843,3877,Madison St & Forest Ave,40.70555,-73.90245
844,3878,Cypress Ave & George St,40.69812,-73.90271
845,3879,Broadway & Madison St,40.68822,-73.91966
846,3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
847,3881,12 Ave & W 125 St,40.818299,-73.960405
848,3882,Norman St & Wyckoff Ave,40.69517,-73.90311
849,3883,Harman St & Seneca Ave,40.70577,-73.91292
850,3884,Centre St & Seneca Ave,40.69969,-73.9022
851,3885,Onderdonk Ave & Gates Ave,40.70413,-73.90737
852,3886,Menahan St & Onderdonk Ave,40.70553,-73.9096
853,3887,Flushing Ave & Woodward Ave,40.71246,-73.91873
854,3888,Woodward Ave & Harman St,40.70793,-73.91092
855,3890,Grove St & Broadway,40.69047,-73.923511
856,3891,Irving Ave & Palmetto St,40.698,-73.9127
857,3892,38 Ave & 29 St,40.75473,-73.93367
858,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235
859,3894,8 Ave & W 16 St,40.740983,-74.001702
860,3895,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373
861,3896,Madison St & Seneca Ave,40.70183,-73.90625
862,3897,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
863,3898,E 63 St & 3 Ave,40.763954,-73.9646
864,3899,Manhattan Av & Leonard St,40.72084,-73.94844
865,3900,Morgan Ave & Lombardy St,40.72226,-73.93889
866,3901,Stanhope St & Fairview Ave,40.70998,-73.91116
867,3902,Fairview Ave & Linden St,40.70694,-73.90632
868,3903,Jefferson Ave & Evergreen Ave,40.68989,-73.91458
869,3905,4 Ave & E 12 St,40.732647,-73.99011
870,3906,West St & Liberty St,40.711444,-74.014847
871,3907,Central Ave & Melrose St,40.70112,-73.93039
872,3909,Madison St & Woodward Ave,40.70408,-73.90408
873,3910,Greene Ave & Grandview Ave,40.709697,-73.907856
874,3911,Wyckoff St & Nevins St,40.683426,-73.984275
875,3913,Sands St Gate,40.699569,-73.979827
876,3914,West End Ave & W 78 St,40.783786,-73.981687
877,3916,Pearl St & Peck Slip,40.708485,-74.002751
878,3917,Willoughby St & Ashland Pl,40.69178,-73.97877
879,3918,Avenue D & E 8 St,40.72387,-73.975767
880,3919,Wall St & South St,40.70437,-74.00637
881,3920,E 132 St & Madison Ave,40.810224,-73.937195
882,3921,Willis Ave & Bruckner Blvd,40.805701,-73.925177
883,3922,Alexander Ave & E 134 St,40.807466,-73.927107
884,3923,Lincoln Ave & E 134 St,40.808484,-73.928803
885,3924,Lincoln Ave & E 138 St,40.810893,-73.927311
886,3925,E 138 St & Canal St W,40.812304,-73.929153
887,3926,5 Ave & W 131 St,40.81014,-73.93973
888,3927,Lenox Ave & W 133 St,40.81296,-73.941878
889,3928,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
890,3929,Willis Ave & E 141 St,40.81093,-73.921606
891,3930,E 142 St & 3 Ave,40.812735,-73.923697
892,3931,Morris Ave & E 142 St,40.814469,-73.924963
893,3932,Grand Concourse & E 144 St,40.816576,-73.927987
894,3933,Gerard Ave & E 146 St,40.817755,-73.92965
895,3934,St Nicholas Ave & E 134 St,40.816234,-73.948222
896,3935,Amsterdam Ave & W 131 St,40.816355,-73.954295
897,3936,W 133 St & 12 Ave,40.820003,-73.959089
898,3937,E 135 St & St Ann's Ave,40.805089,-73.918889
899,3938,E 133 St & Cypress Pl,40.80262,-73.9174
900,3939,Willow Ave & E 133 St,40.800933,-73.913863
901,3940,E 134 St & Walnut Ave,40.800425,-73.911034
902,3941,Walnut Ave & E 136 St,40.801657,-73.909513
903,3942,Broadway & W 133 St,40.8190344,-73.956156
904,3944,Convent Ave & W 135 St,40.818215,-73.950988
905,3945,Amsterdam Ave & W 136 St,40.819746,-73.951819
906,3946,St Nicholas Ave & W 137 St,40.818477,-73.947568
907,3947,E 138 St & Willow Ave,40.804168,-73.911545
908,3948,E 138 St & Cypress Ave,40.805559,-73.914718
